Date,Close,Open,High,Low,Volume,Unnamed: 6
2025-02-21,112800.93,114441.59,114444.01,112813.87,216950000.0,
2025-02-24,114330.1,112700.1,114573.68,111857.34,214100000.0,
2025-02-25,114528.09,114900.47,115889.6,114178.56,290830000.0,
2025-02-26,113862.33,114580.4,114762.93,113849.93,333210000.0,
2025-02-27,113784.31,114045.13,114456.92,113729.53,207290000.0,
2025-02-28,113251.67,113890.68,114265.97,113201.84,231450000.0,
2025-03-03,111986.89,113498.58,113591.83,111829.15,108000000.0,
2025-03-04,112743.8,112106.68,112877.02,111717.17,101170000.0,
2025-03-05,112253.76,112952.94,113327.12,112146.1,152190000.0,
2025-03-06,113713.18,112506.52,113871.22,112446.01,240890000.0,
2025-03-07,114398.7,114169.2,114721.58,114169.2,233230000.0,
2025-03-10,114356.34,114432.8,115048.42,114152.31,165910000.0,
2025-03-11,114177.66,114180.1,114486.2,113610.31,171980000.0,
2025-03-12,114084.54,114503.4,114661.89,114001.5,128440000.0,
2025-03-13,115094.24,114429.93,115247.4,114429.93,210930000.0,
2025-03-14,115536.17,115705.29,115730.98,115162.69,205480000.0,
2025-03-17,116199.59,116012.73,116626.83,115883.22,286470000.0,
2025-03-18,117001.09,116657.45,117202.1,116490.82,274470000.0,
2025-03-19,117974.03,117198.36,118243.63,116882.8,301110000.0,
2025-03-20,118769.77,118525.01,119421.81,118444.04,401600000.0,
2025-03-21,118442.18,119078.91,119405.92,118334.4,172210000.0,
2025-03-24,116439.62,118797.7,118797.7,116257.52,167110000.0,
2025-03-25,116633.17,116375.71,116904.55,115877.88,158060000.0,
2025-03-26,117772.31,117935.8,118220.88,117178.23,231390000.0,
2025-03-27,117806.75,118037.7,118147.25,117551.42,193470000.0,
2025-04-03,118938.11,117873.59,119179.46,117508.07,201030000.0,
2025-04-04,118791.66,119155.22,120796.67,118718.26,313410000.0,
2025-04-07,114909.49,117601.62,117601.62,110103.98,389420000.0,
2025-04-08,115532.43,115800.77,116692.29,115560.91,338910000.0,
2025-04-09,114153.16,115092.12,115092.12,112891.49,267600000.00000003,
2025-04-10,116189.21,117094.15,117484.17,116130.9,391050000.0,
2025-04-11,114853.33,115937.38,115937.38,114639.92,250710000.0,
2025-04-14,116390.04,115448.73,116494.2,115246.21,273770000.0,
2025-04-15,116775.5,116739.03,117362.23,116645.69,215170000.0,
2025-04-16,116020.11,117187.51,117424.04,115776.12,248070000.0,
2025-04-17,116901.13,116073.7,117216.03,115818.07,221690000.0,
2025-04-18,117315.59,117360.6,117888.13,116759.07,212790000.0,
2025-04-21,118383.38,117712.7,118827.47,117712.7,367340000.0,
2025-04-22,118430.35,118546.17,119217.19,118161.68,353610000.0,
2025-04-23,117226.15,118422.67,118811.24,117120.39,242520000.0,
2025-04-24,115019.82,115269.3,116568.14,114661.2,197690000.0,
2025-04-25,115469.35,115099.65,115844.89,113716.6,213620000.0,
2025-04-28,114063.9,116305.7,116658.95,113867.81,190220000.0,
2025-04-29,114872.18,113869.98,115040.59,112935.57,185490000.0,
2025-04-30,111326.58,114066.13,114066.13,110631.84,254490000.0,
2025-05-02,114113.94,112820.08,114546.88,112820.08,192300000.0,
2025-05-05,114102.24,114385.61,114552.21,113077.67,153680000.0,
2025-05-06,113568.51,114392.83,115093.11,113418.52,165330000.0,
2025-05-07,110009.03,107007.68,112457.38,107007.68,261519999.99999997,
2025-05-08,103526.82,110842.45,111881.03,101598.91,308030000.0,
2025-05-09,107174.64,103949.69,107541.45,102420.82,238400000.0,
2025-05-12,117297.73,117104.12,117327.78,115794.37,345350000.0,
2025-05-13,118575.89,120067.12,120067.12,116859.93,366250000.0,
2025-05-14,118536.53,118950.61,119460.54,118148.65,273520000.0,
2025-05-15,119961.91,118871.13,119990.3,118871.13,310690000.0,
2025-05-16,119649.14,120292.95,120506.18,119541.15,235070000.0,
2025-05-19,119689.63,120164.33,120285.55,119250.68,119530000.0,
2025-05-20,118971.13,119891.17,119900.38,118527.09,108110000.0,
2025-05-21,119931.46,119239.34,120106.21,119128.39,280860000.0,
2025-05-22,119153.04,120234.81,120699.18,119062.03,223280000.0,
2025-05-23,119102.67,119214.78,119542.52,118665.26,99800000.0,
2025-05-26,118221.12,119211.88,119290.94,118150.28,350580000.0,
2025-05-27,118332.91,118533.7,118807.92,118143.68,414610000.0,
2025-05-29,118971.41,118512.41,119639.47,118481.98,315840000.0,
2025-05-30,119691.09,119138.77,119913.88,118771.84,211930000.0,
2025-06-02,118877.81,120211.57,120590.77,118672.84,164320000.0,
2025-06-03,120450.87,119129.52,120693.83,119129.52,315240000.0,
2025-06-04,121798.87,120954.38,121882.48,120896.13,292410000.0,
2025-06-05,121641.0,122106.82,122281.58,121517.9,407560000.0,
2025-06-10,122024.44,122152.23,122611.53,121589.9,235300000.0,
2025-06-11,124352.68,123290.25,124588.17,123237.99,332590000.0,
2025-06-12,124093.12,124807.1,126718.28,123846.56,371980000.0,
2025-06-13,122143.57,122679.01,123058.06,121604.6,238190000.0,
2025-06-16,122225.36,122168.26,122903.34,121889.96,181440000.0,
2025-06-17,121971.04,122367.28,122891.61,121815.39,203250000.0,
2025-06-18,120465.93,121857.97,121905.5,120418.0,122210000.0,
2025-06-19,120002.59,121103.35,121745.3,119770.03,134100000.0,
2025-06-20,120023.24,120234.96,120828.86,119872.16,136800000.0,
2025-06-23,116167.47,118272.0,118798.52,115887.49,196190000.0,
2025-06-24,122246.64,120499.53,122725.21,120369.54,318300000.0,
2025-06-25,122761.64,122753.01,123256.55,122168.76,221150000.0,
2025-06-26,122046.46,123031.82,123417.87,122142.43,244240000.0,
2025-06-27,124379.07,122229.42,125285.05,122222.7,220310000.0,
2025-06-30,125627.31,124884.07,125748.59,124500.21,258990000.0,
2025-07-01,128199.43,126114.17,128475.7,126113.28,336910000.0,
2025-07-02,130344.03,128616.12,130545.95,128616.12,345790000.0,
2025-07-03,130686.66,130831.28,131325.11,129776.2,280010000.0,
2025-07-04,131949.06,130896.03,132129.59,130716.11,198950000.0,
2025-07-07,133370.16,132485.75,133862.02,132467.13,344250000.0,
2025-07-08,133403.19,133746.63,134200.27,132696.36,324460000.0,
2025-07-09,132576.98,133524.94,133566.38,132326.19,161030000.0,
2025-07-10,133782.34,132773.88,133902.34,132706.03,325790000.0,
2025-07-11,134299.77,134130.91,134931.95,134130.41,290060000.0,
2025-07-14,136502.55,134937.44,136841.5,134937.44,259910000.00000003,
2025-07-15,135939.88,136840.16,137747.61,135826.41,307740000.0,
2025-07-16,136379.97,136169.64,137232.11,135542.89,273100000.0,
2025-07-17,138665.5,136674.98,138943.47,136674.98,299280000.0,
2025-07-18,138597.36,139600.23,140585.39,138343.73,256320000.0,
2025-07-21,138217.58,139142.17,139201.16,138149.56,221760000.0,
2025-07-22,139419.63,138197.81,139901.78,138197.81,245770000.0,
2025-07-23,139254.36,139966.08,140202.19,139105.05,193420000.0,
2025-07-24,138692.67,139501.61,139867.83,138614.09,272660000.0,
2025-07-25,139207.3,138876.06,139436.77,138808.64,190960000.0,
2025-07-28,139380.06,139759.59,140149.23,139195.84,213990000.0,
2025-07-29,137964.81,139733.06,140331.02,137636.38,212750000.0,
2025-07-30,138412.25,138141.59,139018.88,137658.81,167690000.0,
2025-07-31,139390.42,139379.14,140215.22,139083.73,291210000.0,
2025-08-01,141034.98,139634.91,141160.94,138957.7,304550000.0,
2025-08-04,142052.66,141962.94,142323.34,141440.48,349230000.0,
2025-08-05,143037.17,142235.7,143281.34,142235.7,262320000.0,
2025-08-06,145088.5,143409.59,145187.17,143409.59,383510000.0,
2025-08-07,145647.14,145793.06,146081.03,145250.19,326590000.0,
2025-08-08,145382.8,145999.41,146813.44,144917.19,276740000.0,
2025-08-11,146929.84,145650.33,147005.19,145258.5,299280000.0,
2025-08-12,147005.31,147467.44,147976.98,146894.63,331790000.0,
2025-08-13,146529.31,147334.3,147892.25,146417.8,298880000.0,
2025-08-15,146491.63,146713.84,147534.41,146269.59,187000000.0,
2025-08-18,148196.42,146679.73,148395.72,146403.66,229070000.0,
2025-08-19,149770.75,148464.55,150323.39,148293.94,340190000.0,
2025-08-20,150591.0,150106.16,151261.67,149931.69,275220000.0,
2025-08-21,149235.27,150948.94,151249.63,148272.58,426270000.0,
2025-08-22,149493.06,149659.84,150465.17,149448.94,335530000.0,
2025-08-25,148815.31,149828.16,150079.77,148757.14,210520000.0,
2025-08-26,148435.06,149096.34,149453.19,148312.58,161930000.0,
2025-08-27,147494.03,148841.67,149237.92,147337.02,186410000.0,
2025-08-28,147343.52,147554.39,148042.0,147209.56,306530000.0,
2025-08-29,148617.78,147591.81,149234.95,147488.47,624600000.0,
2025-09-01,149971.13,149079.23,150066.0,148500.2,511820000.0,
2025-09-02,150975.48,150318.63,151075.67,150081.41,442000000.0,
2025-09-03,152201.88,151320.5,152805.3,151320.5,337870000.0,
2025-09-04,152665.72,152599.44,153411.06,152264.97,407270000.0,
2025-09-05,154277.19,153149.44,154511.31,153129.78,471370000.0,
2025-09-08,156087.31,155057.34,156199.3,154944.88,492410000.0,
2025-09-09,156563.53,156640.09,157088.81,155044.27,480310000.0,
2025-09-10,157020.8,156571.73,157479.42,156079.53,437130000.0,
2025-09-11,156141.25,157284.66,157816.77,156103.81,402820000.0,
2025-09-12,154439.69,156201.7,156519.14,154360.34,241100000.0,
2025-09-15,155384.52,154612.19,155602.3,154486.2,274670000.0,
2025-09-16,156180.94,155960.66,156467.92,155781.84,423570000.0,
2025-09-17,156177.81,156887.48,157196.59,155960.36,367850000.0,
2025-09-18,157953.47,157020.08,158082.55,156978.84,555470000.0,
2025-09-19,158037.38,158555.48,159337.45,157522.0,890890000.0,
2025-09-22,157554.66,158528.16,158850.34,157245.73,833290000.0,
2025-09-23,157945.03,158187.31,158831.22,157416.55,771290000.0,
2025-09-24,158236.69,158529.73,159046.59,158133.31,1030000000.0,
2025-09-25,159280.09,158849.28,159537.59,158297.44,880270000.0,
2025-09-26,162257.02,159901.56,162422.3,159901.56,562770000.0,
2025-09-29,163847.69,162920.48,163903.63,162058.64,483730000.0,
2025-09-30,165493.59,164354.55,166556.3,164208.34,629990000.0,
2025-10-01,165640.34,166176.66,166522.61,164155.31,1000000000.0,
2025-10-02,168489.63,166079.48,168619.31,165567.22,776260000.0,
2025-10-03,168990.06,169041.41,169988.63,168613.41,831080000.0,
2025-10-06,167752.41,169178.98,169326.34,165997.38,623770000.0,
2025-10-07,166173.75,168299.2,168518.97,165997.2,629740000.0,
2025-10-08,165266.75,166360.55,166947.2,165109.84,554830000.0,
2025-10-09,164530.81,165526.94,166729.97,164306.77,698870000.0,
2025-10-10,163098.19,163984.81,165262.86,162411.27,607600000.0,
2025-10-13,158443.42,161403.91,161988.13,157678.02,686330000.0,
2025-10-14,165476.02,160821.73,165866.78,160821.73,586850000.0,
2025-10-15,165686.38,166756.77,167561.69,165357.2,893800000.0,
2025-10-16,164444.72,166280.38,166864.91,164261.66,1390000000.0,
2025-10-17,163806.22,164983.44,165030.81,163118.02,500440000.0,
2025-10-20,166242.91,164912.41,166421.34,164281.95,704430000.0,
2025-10-21,167346.83,167004.66,168414.14,166923.59,1000000000.0,
2025-10-22,166553.28,167781.03,168163.22,166230.91,727760000.0,
2025-10-23,164590.41,166457.67,166720.42,164395.39,485010000.0,
2025-10-24,163304.13,164414.44,165025.86,163041.98,424610000.0,
2025-10-27,162163.81,163308.91,163570.83,161766.63,363990000.0,
2025-10-28,160101.03,162444.28,163380.67,159805.34,374970000.0,
2025-10-29,158465.06,160607.77,160690.13,158306.84,390150000.0,
2025-10-30,156732.88,158996.02,159507.42,156327.61,378020000.0,
2025-10-31,161631.73,158195.55,162194.31,158195.55,408940000.0,
2025-11-03,162803.16,162827.13,163935.03,161892.59,353000000.0,
2025-11-04,161281.77,163286.7,163384.95,161159.27,321600000.0,
2025-11-05,159578.19,161368.19,162052.45,159216.86,333050000.0,
2025-11-06,159096.8,160240.88,160590.77,158252.63,286000000.0,
2025-11-07,159592.91,159393.02,160435.95,159005.14,216910000.0,
2025-11-10,161538.41,160619.83,161881.45,160406.44,225010000.0,
2025-11-11,157870.5,161516.75,161516.75,157765.92,291160000.0,
2025-11-12,158183.95,158068.17,159516.41,157203.55,217770000.0,
2025-11-13,160657.5,158971.48,160944.52,158971.48,254920000.0,
2025-11-14,161935.19,161308.72,162118.77,160791.78,239780000.0,
2025-11-17,161687.19,163077.95,163602.16,161481.69,521409999.99999994,
2025-11-18,160935.13,162089.33,162344.66,160583.91,302860000.0,
2025-11-19,162226.28,161279.02,162741.73,161279.02,361890000.0,
2025-11-20,162936.94,162871.27,163817.83,162646.98,208140000.0,
2025-11-21,162102.92,163016.59,163357.52,161853.59,254630000.0,
2025-11-24,161984.09,162206.17,162385.33,161241.47,154380000.0,
2025-11-25,161692.48,162394.41,162819.84,161276.81,162000000.0,
2025-11-26,163188.53,161984.45,163397.23,160564.86,234700000.0,
2025-11-27,165373.31,163509.3,165611.11,163509.3,175280000.0,
2025-11-28,166677.7,165753.36,167005.05,165753.36,295620000.0,
2025-12-01,168062.19,167229.27,168246.23,166024.8,306600000.0,
2025-12-02,167642.28,168499.02,169289.22,167445.94,291890000.0,
2025-12-03,166145.34,168107.55,168160.88,166115.17,258779999.99999997,
2025-12-04,166283.55,166501.19,166837.09,165886.27,167560000.0,
2025-12-05,167085.58,167772.2,167923.45,166369.73,225680000.0,
2025-12-08,168303.25,167386.44,168755.19,167386.44,328070000.0,
2025-12-09,169456.39,169382.09,169601.05,168880.22,433910000.0,
2025-12-10,169451.86,169806.31,170697.75,169239.23,497180000.0,
2025-12-11,168574.69,170089.28,170301.48,168548.45,656550000.0,
2025-12-12,169864.53,168937.33,170052.88,168421.55,309700000.0,
2025-12-15,170741.34,170549.69,171001.7,170292.95,410450000.0,
2025-12-16,170447.3,171403.38,171922.59,170191.98,475390000.0,
2025-12-17,170313.86,170737.14,171392.63,169230.5,435470000.0,
2025-12-18,171960.66,170804.66,172248.94,170804.66,392430000.0,
2025-12-19,171404.48,172289.3,172674.66,171149.06,326400000.0,
2025-12-22,171204.19,171624.56,172167.63,170858.66,326750000.0,
2025-12-23,171073.73,171596.97,171867.31,170968.31,239250000.0,
2025-12-24,170830.22,171469.52,171587.31,170641.13,319890000.0,
2025-12-26,172400.73,171220.16,172582.95,171146.14,346400000.0,
2025-12-29,173896.34,173200.42,174411.73,173200.42,360620000.0,
2025-12-30,174472.8,174270.84,174805.16,174121.42,415890000.0,
2025-12-31,174054.31,174791.31,175232.91,173564.33,414470000.0,
